Region,Customization_Option,Popularity_Index
Africa,Size,0.886824443652499
North America,Packaging,0.19108803563556132
North America,Packaging,0.5877962327817094
Africa,Packaging,0.057827455721251364
Australia,Size,0.2717873988979741
Europe,Color,0.8125358804474365
Asia,Design,0.09086855907917668
North America,Color,0.04099034803326784
Asia,Features,0.4044530904169771
South America,Size,0.5312463577891473
Asia,Packaging,0.588806805753848
Europe,Size,0.5370123077418164
Europe,Color,0.35675145407514286
Africa,Color,0.40406229038876573
Europe,Features,0.8332568270686161
South America,Packaging,0.8685911780720674
Africa,Features,0.6310106751982867
South America,Color,0.7851670405747136
Australia,Size,0.6356446001058847
Africa,Features,0.6035527209804085
Europe,Design,0.2778443281154295
Australia,Design,0.2631686184950064
Asia,Packaging,0.875694617483845
Australia,Packaging,0.7235416713934505
Europe,Packaging,0.16860502733010185
Africa,Packaging,0.7694284576828062
Africa,Color,0.6912618696588995
Australia,Color,0.9119398730512702
Australia,Design,0.639179950498981
Europe,Size,0.31077912253416384
Australia,Color,0.5897807682043256
Europe,Design,0.7940336319593705
Africa,Size,0.5777722798890781
Europe,Packaging,0.36450095377954994
Europe,Color,0.46354623400514317
North America,Color,0.32411772983224185
Africa,Size,0.674017142088116
South America,Size,0.4191221427790488
Asia,Features,0.23217630751796237
Africa,Color,0.7074032024513871
Asia,Features,0.543803242460908
Africa,Color,0.7306153764646295
Asia,Color,0.40415064776441223
South America,Features,0.8581058575781526
Europe,Packaging,0.2168113132903584
North America,Features,0.16124359089520168
Africa,Size,0.13052202038215144
South America,Design,0.8008129499919312
North America,Features,0.9146427376112439
Europe,Packaging,0.717753704132062
Asia,Color,0.8683031393926117
Asia,Color,0.041681670927794845
Africa,Color,0.9239697265092489
Asia,Color,0.4545278214106827
Europe,Packaging,0.3629720743113497
North America,Size,0.8526627105963618
South America,Design,0.10117831765063134
Australia,Design,0.15475819650031097
Europe,Design,0.17289947487009993
Australia,Packaging,0.04799209251610104
North America,Size,0.8119920427418797
Asia,Color,0.8793280880449762
Europe,Design,0.09504343334700638
Europe,Size,0.7297922803487749
North America,Color,0.26240470352739576
North America,Design,0.08819406158923238
North America,Features,0.7189173820465449
Africa,Design,0.7331445292955087
North America,Packaging,0.8845855791206005
South America,Color,0.11522604735936104
South America,Color,0.37537434617934673
Europe,Packaging,0.6443067381308046
South America,Design,0.9572248102563838
Africa,Features,0.7508514336189841
Africa,Packaging,0.002095906636939815
South America,Design,0.2953295739314984
Europe,Features,0.3695075570636961
Africa,Size,0.06731314558518287
Europe,Size,0.4181765187890365
Australia,Size,0.6525910569323252
South America,Size,0.697116648738129
Africa,Packaging,0.6401022290417506
Asia,Color,0.10984493508416682
Africa,Design,0.3653313630317252
Asia,Color,0.3922363804029668
Asia,Size,0.6278469425876203
South America,Packaging,0.021411176020150635
Europe,Color,0.5387407320575449
Europe,Design,0.876540201787673
South America,Features,0.6584796524655243
Africa,Features,0.28199029803968456
Europe,Features,0.32896264725629687
Asia,Features,0.6190771892475737
North America,Size,0.21506708446174327
Australia,Features,0.6425025843161415
Asia,Size,0.20835133946547324
North America,Color,0.9716143601536058
Africa,Size,0.04452766592492141
Europe,Size,0.967356541195151
Europe,Color,0.9821218485231892
North America,Size,0.2015728050713822
Europe,Design,0.6620464194231364
Asia,Design,0.9099770486364694
North America,Color,0.7233723458929477
Europe,Packaging,0.9902690604044845
South America,Color,0.8702297471507663
South America,Features,0.2706342688104526
Africa,Features,0.22538800605772824
Africa,Packaging,0.7914671571215783
Europe,Size,0.6237427303807483
South America,Packaging,0.30172931060083685
Europe,Features,0.33194076952360596
Australia,Color,0.9521082164143152
Australia,Color,0.03112384342324448
Europe,Size,0.7883381554608264
Africa,Features,0.6429321739124724
Asia,Color,0.5794026454342285
Australia,Packaging,0.5795563755668092
Australia,Size,0.8885325583750819
Asia,Color,0.6296681132806706
Europe,Design,0.44939869250497344
Asia,Size,0.7009655411517747
North America,Color,0.8751883883785658
South America,Design,0.9657286195976938
North America,Packaging,0.49457744681756444
North America,Packaging,0.018560561232244033
Australia,Features,0.36319165436854106
South America,Features,0.7796933030314555
Africa,Packaging,0.727734226659855
Africa,Color,0.6800625275129064
Africa,Size,0.4406076337985747
Asia,Packaging,0.9041933099126137
South America,Size,0.9196050856674143
Asia,Size,0.4531502603278591
Africa,Color,0.6250599592808264
Australia,Packaging,0.9333624011328011
South America,Packaging,0.6611138449890881
Europe,Design,0.5146873175072899
Europe,Packaging,0.08458942374757705
Asia,Size,0.9236720185219449
Asia,Design,0.18737818721167931
Asia,Features,0.3077154479064216
Europe,Color,0.2566321714585932
South America,Color,0.12002253634719473
North America,Features,0.19479013145617607
Asia,Color,0.12908181138834984
South America,Color,0.6789554956636804
North America,Color,0.2384729407023487
South America,Design,0.9802855552216787
South America,Design,0.5282306059946787
North America,Color,0.2945567728155506
Asia,Packaging,0.002915539082754659
Asia,Design,0.2659651250826506
Australia,Features,0.43532239840739195
Europe,Packaging,0.8565668783501768
Europe,Packaging,0.5233867213417394
Asia,Design,0.24729359677068152
Europe,Size,0.5092043783340761
North America,Color,0.07154897356013223
Asia,Design,0.26255270525284125
Europe,Packaging,0.1397056546366221
Africa,Packaging,0.696739755813981
Asia,Packaging,0.9137778443236158
Asia,Size,0.9758386165267814
Australia,Size,0.9120074582949754
Africa,Design,0.6746627253198137
Australia,Color,0.31183673457848127
Asia,Color,0.9893879228484389
Asia,Features,0.6627255635565508
South America,Color,0.6314714580663564
South America,Features,0.26824137208474175
Europe,Size,0.36553238471254046
Asia,Packaging,0.06555947907362636
Asia,Color,0.33068268730928807
South America,Size,0.06541581527597662
Europe,Size,0.29832612492854027
Australia,Design,0.4263778380163191
Africa,Packaging,0.48288130977878807
Europe,Design,0.15263494828756663
South America,Packaging,0.43738743869233265
North America,Design,0.23196115175261334
Europe,Color,0.6886392418811248
Europe,Design,0.7759584762136209
Australia,Size,0.388141873323646
Australia,Design,0.9934219659723227
Asia,Color,0.21950250003104432
North America,Design,0.2971746053504637
Asia,Design,0.3205421881493401
North America,Design,0.7116993209045241
Asia,Packaging,0.7383335635193419
Asia,Design,0.5421191750978748
Europe,Packaging,0.9849402798949222
South America,Features,0.3922963417624299
Africa,Packaging,0.7431680084124482
North America,Packaging,0.0018489323349973885
Europe,Packaging,0.05070594523744976
South America,Design,0.8739043857348305
North America,Features,0.31755162073290044
Africa,Color,0.8929547979489515
Europe,Color,0.8760089739837151
Australia,Size,0.942426253065247
Europe,Design,0.8712089529298888
Africa,Design,0.22283917153305033
Asia,Features,0.8712487124276563
North America,Design,0.3685371934545868
Asia,Size,0.5555799795418134
Asia,Features,0.3305577326236795
Africa,Color,0.3533206181517846
Europe,Color,0.10426996158199553
Australia,Design,0.30090366484647835
South America,Packaging,0.6203138594375787
Africa,Features,0.8907345640767332
Africa,Packaging,0.06897357819149663
South America,Packaging,0.45583130358681345
North America,Design,0.37985662172036494
Africa,Size,0.14528835148817176
Asia,Features,0.07127665119788973
Asia,Design,0.8211235064457908
Africa,Size,0.9182626558758314
Africa,Color,0.3947334747090203
North America,Design,0.7522577095799495
Asia,Color,0.7855281689033349
Asia,Features,0.7966988456240952
South America,Features,0.6861916314752193
Australia,Color,0.4700625248560566
Asia,Size,0.1778979110312785
Europe,Design,0.3514006676374153
South America,Packaging,0.4489312914705852
South America,Packaging,0.8970979444856428
Europe,Color,0.7064464597353555
South America,Color,0.958019769429419
Australia,Design,0.24961391834484037
Africa,Features,0.34100132745666634
North America,Packaging,0.5500977279069935
Africa,Packaging,0.5505802114741469
Europe,Color,0.45907242973282647
South America,Color,0.9026745517622657
Asia,Size,0.0077430112660565875
Africa,Design,0.32118608371709323
Australia,Packaging,0.2802687570294008
Africa,Size,0.5700452252013579
Africa,Features,0.6450228393246711
Australia,Features,0.7469977526427005
Australia,Packaging,0.2627306057389964
Australia,Size,0.5781514426161347
North America,Packaging,0.0674682661718129
North America,Packaging,0.3738788547754125
Asia,Packaging,0.0812226956597083
South America,Design,0.7684940632527237
Australia,Features,0.9776552787172963
South America,Features,0.1246557542410518
Africa,Design,0.24001647266314463
North America,Size,0.17337168560502447
Europe,Packaging,0.1919411282950383
Asia,Packaging,0.05546795129123472
Africa,Color,0.5776716605304558
North America,Features,0.07050689190259729
Africa,Features,0.8042860804495832
North America,Packaging,0.7535341813150054
North America,Design,0.04024107256455878
Africa,Packaging,0.1728118692806514
Africa,Design,0.07400838535038412
Australia,Color,0.1307392775267867
Australia,Packaging,0.7152823062076732
Asia,Size,0.28156062629192413
North America,Packaging,0.4857764959399773
Australia,Features,0.6277883979206192
Europe,Color,0.11224048205739934
South America,Packaging,0.28246243519509895
Asia,Size,0.2213800809285117
North America,Packaging,0.822180812517101
Africa,Design,0.5994636384646996
Europe,Color,0.6054817195381804
Europe,Packaging,0.795079179311092
South America,Features,0.5439978750261028
Asia,Packaging,0.5904018740149151
South America,Features,0.29462721017980453
North America,Design,0.19741857588760592
South America,Features,0.3881921966642482
South America,Features,0.800332022267745
South America,Packaging,0.8121287943318183
North America,Packaging,0.052097065558973976
North America,Features,0.5635305716640406
South America,Design,0.3692728548249985
South America,Size,0.8949623199616572
Europe,Features,0.3880082452888869
South America,Features,0.0683233134225687
Asia,Size,0.22652961148770956
Africa,Features,0.3278848221318902
Asia,Size,0.16685496243676667
Europe,Color,0.8334737395288673
Australia,Color,0.511861458636228
Europe,Features,0.4978259375315134
Africa,Packaging,0.8181373323790306
North America,Design,0.12471974330689861
Australia,Features,0.7128237211692614
North America,Design,0.014912485168660727
South America,Packaging,0.4281489060544126
South America,Packaging,0.22878989304941844
Australia,Design,0.24176906597275272
South America,Packaging,0.5408177739006117
Africa,Packaging,0.2660466603521051
Africa,Design,0.5148226951569178
Asia,Color,0.5975975521607549
Europe,Color,0.7903898073811642
North America,Design,0.5697488763282803
Europe,Design,0.5599486492654042
Asia,Size,0.7781587508094324
Asia,Color,0.3298020471798919
Asia,Design,0.8304571945892458
Asia,Features,0.5231466518788225
Africa,Size,0.21783854440587436
Europe,Packaging,0.9941656980444178
Europe,Packaging,0.5683900848228345
Europe,Features,0.6978930544140104
North America,Packaging,0.4346197219727991
Europe,Design,0.7835618642969441
Australia,Size,0.8451554838706892
Africa,Design,0.19904186274730562
North America,Size,0.6560451961805699
North America,Size,0.7524562668667643
Africa,Design,0.40754873447997697
Asia,Color,0.9898994190386369
Asia,Design,0.9528401532388864
South America,Features,0.535318274239543
Asia,Color,0.18748180112485346
Asia,Size,0.07720444664668713
North America,Color,0.8878669392147827
Africa,Color,0.0006866076093663409
Africa,Packaging,0.6851819122475502
Asia,Packaging,0.4285801524782873
Africa,Design,0.07630802932664782
Europe,Color,0.6363135340642158
Africa,Color,0.3909430443411034
Australia,Features,0.2591736077009027
Africa,Size,0.2662583062953541
South America,Design,0.613841234111855
Africa,Features,0.5285563881898337
South America,Design,0.9746646465947755
Asia,Size,0.15895976279934176
Africa,Packaging,0.4028342409327551
Africa,Features,0.8781661093962738
Europe,Packaging,0.03152402314424174
Africa,Color,0.5538191094295183
Asia,Packaging,0.38269731264783935
South America,Size,0.11522132463376467
Europe,Color,0.7578142630014875
Australia,Features,0.7692500013360017
Asia,Color,0.5838176542968083
Australia,Size,0.7911371267227278
Europe,Color,0.348756962040938
Africa,Design,0.5555710737069153
Australia,Features,0.784095362202806
Europe,Color,0.8237068204066225
Asia,Size,0.8210584436929939
Asia,Size,0.14878025259428795
North America,Color,0.21887015148560174
North America,Features,0.6476008800534888
Africa,Features,0.8280047432751402
North America,Features,0.7198868033732072
Asia,Color,0.7156250147206711
Africa,Packaging,0.9660379687611956
Australia,Packaging,0.8662119091262052
Australia,Features,0.03585659068663638
South America,Design,0.38230517704339373
Africa,Design,0.1563123322946961
Australia,Features,0.5146654963368927
Australia,Size,0.9303931499288998
Africa,Size,0.08211843283544895
North America,Packaging,0.7253773303819769
Asia,Design,0.6257312463489837
Asia,Color,0.8607552905665262
Africa,Size,0.6513332546296298
Australia,Size,0.9504838317870099
Africa,Packaging,0.7423156436020887
North America,Design,0.603670862007159
Australia,Features,0.2122261416480019
Africa,Color,0.689673643724297
Asia,Size,0.8130955260485718
North America,Size,0.1321353409771434
Australia,Packaging,0.7010019998342897
Australia,Features,0.7666206990364989
Africa,Features,0.634900964122366
